iteration,node,k_without_i,candidate_k,vram_without_i_fraction,candidate_vram_fraction,center_compute_cost,queue_cost,memory_barrier_increment,center_cost_increment,llm_center_cost_raw,verified_center_cost_increment,llm_numeric_within_tolerance,state_hash,state_reused_in_experiment,persistent_cache_hit,compute_impact,vram_impact,semantic_warning,model,latency_ms,resolved_model,prompt_tokens,completion_tokens,total_tokens,attempts,parse_ok
405,49,70,71,0.9025000000000001,0.915,1.8888888888888888,0.21402512523750256,0.29292088470734745,2.395834898833739,2.395834898833739,2.395834898833739,1,f07bc78a942c746fe2e9c37278a695ecb54d9b1dfc5defb91007eb1b83817431,0,1,0.014285714285714285,0.0125,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1253.499999991618,deepseek-v4-flash,349,68,417,1,True
406,0,70,71,0.9025,0.9149999999999999,1.3888888888888888,0.21402512523750256,0.29292088470734723,1.8958348988337386,1.8958348988337386,1.8958348988337386,1,4f7dc157ffc79d2db32ce4b8ec44ce5a56d99ed0862e102ac93152406c632b4c,0,1,0.0,0.0,,deepseek-chat,1166.8753750273027,deepseek-v4-flash,346,50,396,1,True
407,61,71,72,0.915,0.93125,2.1666666666666665,0.21403878157723136,0.44634535194709146,2.8270508001909893,2.827050800190989,2.8270508001909893,1,3565a95e6676fd38608b903da28ad37450d17ce5db0b640ba6bc170ce2194013,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1237.0585830067284,deepseek-v4-flash,345,62,407,1,True
408,23,70,71,0.9025,0.9149999999999999,0.9444444444444444,0.21402512523750256,0.29292088470734723,1.4513904543892941,1.4513904543892941,1.4513904543892941,1,92f1145165832640196152c9d9137143a8ca0e209d1f1ede8758e288bc602cf2,1,1,0.9444444444444444,0.29292088470734723,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1407.2943750070408,deepseek-v4-flash,349,73,422,1,True
409,95,70,71,0.9025000000000001,0.915,0.8888888888888888,0.21402512523750256,0.29292088470734745,1.3958348988337388,1.3958348988337388,1.3958348988337388,1,cfc76d82b091bf7fa923ca9ba0bee58417002633c073639594f2f4b561327b32,1,1,0.8888888888888888,0.29292088470734745,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1166.0738330101594,deepseek-v4-flash,349,73,422,1,True
410,69,71,72,0.915,0.9337500000000001,2.6536983409178445,0.21403878157723136,0.5223820441907265,3.3901191666858024,3.390119166685802,3.3901191666858024,1,86c549fe77ade8e5f2051a6ecaf4110717952dae0bcdc5f3017e194c484d8d9d,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1236.8263750104234,deepseek-v4-flash,345,62,407,1,True
411,29,70,71,0.9025000000000001,0.915,1.3888888888888888,0.21402512523750256,0.29292088470734745,1.8958348988337388,1.8958348988337388,1.8958348988337388,1,66e190453288593019efb5e1047051d39464afd2aec42e2d17b7ee120ade90f0,0,1,0.014285714285714285,0.0125,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1508.4139159880579,deepseek-v4-flash,345,69,414,1,True
412,32,71,72,0.915,0.9337500000000001,3.6,0.21403878157723136,0.5223820441907265,4.3364208257679575,4.336420825767958,4.3364208257679575,1,40d79f0f29bd26ed0687064f87f6f9081c60f9ab6403757ec7661e5e6c2a8c35,1,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1568.779541994445,deepseek-v4-flash,341,62,403,1,True
413,2,70,71,0.9025,0.9149999999999999,0.9444444444444444,0.21402512523750256,0.29292088470734723,1.4513904543892941,1.4513904543892941,1.4513904543892941,1,6c8e91bab6786c0ccc30c0fa46d74db6cefe27ef03fa74623a52f5aace99ca03,0,1,0.9444444444444444,0.29292088470734723,High congestion and VRAM load; consider offloading to edge.,deepseek-chat,1698.5967499786057,deepseek-v4-flash,345,73,418,1,True
414,60,71,72,0.915,0.9275,1.3888888888888888,0.21403878157723136,0.3361437414488053,1.9390714119149255,1.9390714119149255,1.9390714119149255,1,b40d5028d10fe135687d179c95aa579502cfd881f76428d71bdb41d9a686cc71,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1047.1665830118582,deepseek-v4-flash,349,63,412,1,True
415,6,71,72,0.91375,0.9275,1.987031674251178,0.21403878157723136,0.36728309785082747,2.568353553679237,2.568353553679237,2.568353553679237,1,f268541452196202353ebbe49b4917ac28a493b271e0d3682679649a05fc2a90,0,1,0.014084507042253521,0.015,High congestion and VRAM load; offloading may increase latency and risk OOM.,deepseek-chat,1620.0843749684282,deepseek-v4-flash,349,71,420,1,True
416,63,72,73,0.9275,0.94375,1.3333333333333333,0.2140524396598164,0.5122072355191669,2.0595930085123166,2.0595930085123166,2.0595930085123166,1,692830f868834ff6a010b49dfeb96aa4fcb5fa9760ffe2c553b9153fc5086379,0,1,0.013888888888888888,0.01625,High VRAM load may cause OOM,deepseek-chat,1047.221124987118,deepseek-v4-flash,346,65,411,1,True
417,25,71,72,0.91125,0.9275,6.503698340917845,0.21403878157723136,0.42829066517569014,7.146027787670767,7.146027787670767,7.146027787670767,1,a8d8eb73c3a5d607f714eb461e7ca46a984fb57e1a60b21b66ea1447803c1000,0,1,0.0,0.0,High congestion may cause delays,deepseek-chat,1166.5134580107406,deepseek-v4-flash,350,55,405,1,True
418,44,71,72,0.915,0.9275,0.7777777777777778,0.21403878157723136,0.3361437414488053,1.3279603008038143,1.3279603008038146,1.3279603008038143,1,16e7a775322b4192581ff9b7c2498495d5547e07c11568d03686d8f154d3bfb5,0,1,0.7777777777777778,0.3361437414488053,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1290.0379999773577,deepseek-v4-flash,350,73,423,1,True
419,16,71,72,0.9149999999999999,0.9274999999999999,0.5555555555555556,0.21403878157723136,0.3361437414488049,1.1057380785815918,1.105738078581592,1.1057380785815918,1,52d402a6a13fb4810366021957176ebd33b017af3bbbb85854b79381adc5fae1,0,1,0.5555555555555556,0.3361437414488049,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1118.0848340154625,deepseek-v4-flash,346,73,419,1,True
420,76,71,72,0.9149999999999999,0.93375,2.4,0.21403878157723136,0.5223820441907261,3.1364208257679573,3.1364208257679573,3.1364208257679573,1,0b0eaeca907f22a815247fd32ae9ef2484b6750b4fca469b6bee131f7e0d1d7e,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1399.3057920015417,deepseek-v4-flash,344,63,407,1,True
421,43,70,71,0.9024999999999999,0.9149999999999998,0.9444444444444444,0.21402512523750256,0.292920884707347,1.451390454389294,1.451390454389294,1.451390454389294,1,d1449a98dec6b0f6682cc263bb40c39cf88ef911dc9840a261c3d391a136948a,0,1,0.9444444444444444,0.292920884707347,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1310.4868340305984,deepseek-v4-flash,345,71,416,1,True
422,50,70,71,0.9025,0.9149999999999999,1.2777777777777777,0.21402512523750256,0.29292088470734723,1.7847237877226274,1.7847237877226274,1.7847237877226274,1,c04852c1dc00dd8673e7ef28225a5c6a7840c2647c9862dcc18b0a67cff903f8,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,2207.191082998179,deepseek-v4-flash,351,63,414,1,True
423,28,70,71,0.9025,0.9149999999999999,1.3888888888888888,0.21402512523750256,0.29292088470734723,1.8958348988337386,1.8958348988337386,1.8958348988337386,1,06e48436992ddb6db8235d5ea584dc124aa9d7642d0dfa55d36cae80bbf57bcd,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1212.0050840312615,deepseek-v4-flash,349,63,412,1,True
424,33,70,71,0.9025,0.9149999999999999,1.4444444444444444,0.21402512523750256,0.29292088470734723,1.9513904543892941,1.9513904543892941,1.9513904543892941,1,88fefcf0250080c475bf3cb131af1e0f369cec082d29ea4e105fb732f9cd47cf,0,1,0.014285714285714285,0.0125,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1327.9380410094745,deepseek-v4-flash,349,69,418,1,True
425,53,70,71,0.9024999999999999,0.9149999999999998,0.8888888888888888,0.21402512523750256,0.292920884707347,1.3958348988337383,1.395834898833739,1.3958348988337383,1,a6dc380890faa2398d7821113823c1cc013ce40bf912b82c6f9fc2de5bee3720,0,1,0.8888888888888888,0.292920884707347,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1162.0601249742322,deepseek-v4-flash,345,71,416,1,True
426,94,71,72,0.9149999999999999,0.93375,3.8536983409178447,0.21403878157723136,0.5223820441907261,4.5901191666858026,4.590119166685802,4.5901191666858026,1,10f91bd8d96834d56c4f2474605403d00766a2d914ec31968f055330ba2ffbde,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1065.424875007011,deepseek-v4-flash,346,62,408,1,True
427,54,71,72,0.9149999999999999,0.93375,2.6536983409178445,0.21403878157723136,0.5223820441907261,3.390119166685802,3.390119166685802,3.390119166685802,1,2f0bbfca98ed4fb868291ba8d4474dba59ecbd80977050ed2f8e07c6f872005d,0,1,0.02,0.02,High VRAM load may cause OOM; consider reducing batch size or steps.,deepseek-chat,1271.4893340016715,deepseek-v4-flash,345,65,410,1,True
428,11,71,72,0.9149999999999999,0.9374999999999999,2.5,0.21403878157723136,0.6404345711208741,3.3544733526981054,3.3544733526981054,3.3544733526981054,1,6c42be8f211bc98e3dce3269f205e013a7cdf041d9707cee4a9bb6879a58fa79,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1140.9567500231788,deepseek-v4-flash,341,63,404,1,True
429,23,70,71,0.9024999999999999,0.9149999999999998,0.9444444444444444,0.21402512523750256,0.292920884707347,1.451390454389294,1.4513904543892944,1.451390454389294,1,4495372a956a158ae0f4d04fbb89a7691b42fd9bce00d8d2101a8616dccf0cf8,0,1,0.9444444444444444,0.292920884707347,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1087.1313749812543,deepseek-v4-flash,348,72,420,1,True
430,92,70,71,0.9025,0.9149999999999999,0.5555555555555556,0.21402512523750256,0.29292088470734723,1.0625015655004053,1.0625015655004053,1.0625015655004053,1,2fa39ad56bc43529f440d917a3a48e1ae78df6f4d66ee9dee569a8d358a9f262,0,1,0.5555555555555556,0.29292088470734723,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,2708.6948749492876,deepseek-v4-flash,349,73,422,1,True
431,55,70,71,0.8987499999999999,0.9149999999999999,2.083333333333333,0.21402512523750256,0.37321914730418415,2.6705776058750197,2.67057760587502,2.6705776058750197,1,155ecab9964b5aa776dd3a1daf78f8da64450d98dca560b72598061936a67084,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,4778.811166994274,deepseek-v4-flash,345,62,407,1,True
432,10,69,70,0.88625,0.8987499999999999,1.4444444444444444,0.21401147064029644,0.24493070744696066,1.9033866225317015,1.9033866225317015,1.9033866225317015,1,e5038c894ec35eef7e39ed9d0d1298cbf90cfd12ddafca2e6de4d64a31460ac6,0,1,0.014492753623188406,0.014084507042253521,High congestion; offloading may increase latency.,deepseek-chat,1681.0321250231937,deepseek-v4-flash,347,69,416,1,True
433,43,69,70,0.88625,0.8987499999999999,0.9444444444444444,0.21401147064029644,0.24493070744696066,1.4033866225317015,1.4033866225317015,1.4033866225317015,1,2b31ed3475dd6d318b59d7a0d05aae42aa7bb96f84844a7a220749463f210a3a,0,1,0.9444444444444444,0.24493070744696066,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1309.110125002917,deepseek-v4-flash,347,73,420,1,True
434,38,69,70,0.88625,0.8987499999999999,0.5555555555555556,0.21401147064029644,0.24493070744696066,1.0144977336428127,1.0144977336428127,1.0144977336428127,1,b5b63208a94111880df6d833facbbe979074e941bf55971db7b596022ff8ce61,0,1,0.5555555555555556,0.24493070744696066,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1300.1676250132732,deepseek-v4-flash,350,73,423,1,True
435,53,69,70,0.88625,0.8987499999999999,0.8888888888888888,0.21401147064029644,0.24493070744696066,1.347831066976146,1.347831066976146,1.347831066976146,1,845ec065ce6a069c831af8fdc43fb24c31ebbdad61699e0bd0116d9ed8e2de21,0,1,0.8888888888888888,0.24493070744696066,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1497.883667005226,deepseek-v4-flash,347,73,420,1,True
436,59,69,70,0.88625,0.8987499999999999,1.2777777777777777,0.21401147064029644,0.24493070744696066,1.7367199558650348,1.7367199558650348,1.7367199558650348,1,1350a886801095ceb8b744e30256fac251586cb6c95c8c9c99918133a00b1c1c,0,1,0.014492753623188406,0.014102564102564103,High congestion; offloading may increase latency.,deepseek-chat,1404.6038749511354,deepseek-v4-flash,355,69,424,1,True
437,82,69,70,0.88625,0.8987499999999999,1.1666666666666667,0.21401147064029644,0.24493070744696066,1.6256088447539239,1.6256088447539239,1.6256088447539239,1,88eb9928c0440328c860e442184c79dc906e7ca6e516792822ebc8746a31fc5a,0,1,0.014492753623188406,0.014102112676056338,High congestion; offloading may increase latency.,deepseek-chat,1612.6099169487134,deepseek-v4-flash,347,69,416,1,True
438,53,69,70,0.88625,0.8987499999999999,0.8888888888888888,0.21401147064029644,0.24493070744696066,1.347831066976146,1.347831066976146,1.347831066976146,1,845ec065ce6a069c831af8fdc43fb24c31ebbdad61699e0bd0116d9ed8e2de21,1,1,0.8888888888888888,0.24493070744696066,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1497.883667005226,deepseek-v4-flash,347,73,420,1,True
439,49,69,70,0.88625,0.8987499999999999,1.8888888888888888,0.21401147064029644,0.24493070744696066,2.3478310669761457,2.347831066976146,2.3478310669761457,1,b43f6590697671cb7586c536a624c7da427da5d992a579ac1454d5ff5a78709f,0,1,0.0,0.0,High congestion may cause delay,deepseek-chat,1375.6840829737484,deepseek-v4-flash,350,55,405,1,True
440,59,69,70,0.88625,0.8987499999999999,1.2777777777777777,0.21401147064029644,0.24493070744696066,1.7367199558650348,1.7367199558650348,1.7367199558650348,1,1350a886801095ceb8b744e30256fac251586cb6c95c8c9c99918133a00b1c1c,1,1,0.014492753623188406,0.014102564102564103,High congestion; offloading may increase latency.,deepseek-chat,1404.6038749511354,deepseek-v4-flash,355,69,424,1,True
441,3,69,70,0.88625,0.8987499999999999,1.6666666666666667,0.21401147064029644,0.24493070744696066,2.125608844753924,2.125608844753924,2.125608844753924,1,0183372e7c8a6676e0bc2c9a8c019448713da9139ce3158440ff05e41e0fd37e,0,1,0.0,0.0,High congestion; offloading may increase latency.,deepseek-chat,1200.1458329614252,deepseek-v4-flash,347,59,406,1,True
442,16,70,71,0.8987499999999999,0.9112499999999999,0.5555555555555556,0.21402512523750256,0.2810722235772998,1.0506529043703579,1.050652904370358,1.0506529043703579,1,d72c59f8d2b883911b080d0a71484fadec3c3fb8799677072cdf1d113ea58a0f,0,1,0.5555555555555556,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1642.0412919833325,deepseek-v4-flash,347,72,419,1,True
443,20,70,71,0.89625,0.91125,2.3333333333333335,0.21402512523750256,0.3327916948969343,2.8801501534677705,2.8801501534677705,2.8801501534677705,1,5568fefab1de8e19e85807dbb588360296e2e84d4179d52e268cbcfc2b98bd9d,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1434.5345419715159,deepseek-v4-flash,350,63,413,1,True
444,40,71,72,0.91125,0.93,2.7,0.21403878157723136,0.5012516702734788,3.4152904518507103,3.41529045185071,3.4152904518507103,1,a158dbb04fc890cd2b873211228d383a05986f3a0dd47d3e9e066ce0987b66ab,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1906.97499999078,deepseek-v4-flash,340,62,402,1,True
445,43,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,ef25c81e57b9c1049f12a343b5a4cd0c0fc212b9ee0206b528647561a57e0ebc,0,1,0.9444444444444444,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,2778.4402500255965,deepseek-v4-flash,347,73,420,1,True
446,2,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,c267f4105bc3dfe7c2b2656b5effb7db8812665be16a722e7273709b9bfef5a2,0,1,0.9444444444444444,0.2810722235772998,High congestion: offloading may increase latency.,deepseek-chat,1664.792124996893,deepseek-v4-flash,346,69,415,1,True
447,2,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,c267f4105bc3dfe7c2b2656b5effb7db8812665be16a722e7273709b9bfef5a2,1,1,0.9444444444444444,0.2810722235772998,High congestion: offloading may increase latency.,deepseek-chat,1664.792124996893,deepseek-v4-flash,346,69,415,1,True
448,35,70,71,0.8987499999999999,0.9112499999999999,1.1111111111111112,0.21402512523750256,0.2810722235772998,1.6062084599259134,1.6062084599259137,1.6062084599259134,1,95c1cc690c7084006dbc32c097940b2cb250cfc303f156fcf97a21b1bf2b2a20,0,1,0.014285714285714285,0.0125,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1076.6366660245694,deepseek-v4-flash,350,69,419,1,True
449,47,70,71,0.89875,0.91125,0.6111111111111112,0.21402512523750256,0.2810722235773002,1.1062084599259139,1.106208459925914,1.1062084599259139,1,f0a7c05b7bdc63b70d8aca44bd515717f18e1ac450ac9e86681707143de51b92,0,1,0.6111111111111112,0.2810722235773002,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1781.487665954046,deepseek-v4-flash,347,72,419,1,True
450,1,70,71,0.8987499999999999,0.9112499999999999,0.7777777777777778,0.21402512523750256,0.2810722235772998,1.2728751265925802,1.2728751265925802,1.2728751265925802,1,15fdaf8b2dc621511e51ac3fc4e5de0c2a8d30b5358f3f0639ed37b53ecc698c,0,1,0.7777777777777778,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1667.4356670118868,deepseek-v4-flash,355,73,428,1,True
451,34,71,72,0.91125,0.93,2.9536983409178448,0.21403878157723136,0.5012516702734788,3.668988792768555,3.668988792768555,3.668988792768555,1,0a98585b89ad0c8181b6f6195b7501ad731e390f33bc47122e838a5dfc3112b1,0,1,0.014084507042253521,0.02054855607501712,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1912.530625006184,deepseek-v4-flash,348,72,420,1,True
452,34,71,72,0.91125,0.93,2.9536983409178448,0.21403878157723136,0.5012516702734788,3.668988792768555,3.668988792768555,3.668988792768555,1,0a98585b89ad0c8181b6f6195b7501ad731e390f33bc47122e838a5dfc3112b1,1,1,0.014084507042253521,0.02054855607501712,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1912.530625006184,deepseek-v4-flash,348,72,420,1,True
453,66,70,71,0.8987499999999999,0.9112499999999999,0.7222222222222222,0.21402512523750256,0.2810722235772998,1.2173195710370246,1.2173195710370246,1.2173195710370246,1,d1b9af4b765198b0b73fc29cd6530ea5718777f3fdecc71ebc34b2ff9a9e42d8,0,1,0.7222222222222222,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1531.8382499972358,deepseek-v4-flash,355,73,428,1,True
454,34,71,72,0.91125,0.93,2.9536983409178448,0.21403878157723136,0.5012516702734788,3.668988792768555,3.668988792768555,3.668988792768555,1,0a98585b89ad0c8181b6f6195b7501ad731e390f33bc47122e838a5dfc3112b1,1,1,0.014084507042253521,0.02054855607501712,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1912.530625006184,deepseek-v4-flash,348,72,420,1,True
455,10,70,71,0.8987499999999999,0.9112499999999999,1.4444444444444444,0.21402512523750256,0.2810722235772998,1.9395417932592467,1.9395417932592467,1.9395417932592467,1,65b6e56886b80c5cb849a367bc66040b83e2e0fcfea67fb12de4f6393c8c006d,0,1,0.0,0.0,,deepseek-chat,1291.574250033591,deepseek-v4-flash,347,50,397,1,True
456,81,71,72,0.91125,0.93375,2.1666666666666665,0.21403878157723136,0.6145289679176082,2.995234416161506,2.995234416161506,2.995234416161506,1,c66b9cfe1a41fb71c34648fb47166c0930fa3684335b40a8b0837e5f9b7ea3f8,0,1,0.0,0.0,High congestion may cause delay.,deepseek-chat,1635.4158330359496,deepseek-v4-flash,347,55,402,1,True
457,87,70,71,0.8987499999999999,0.9112499999999999,0.6666666666666666,0.21402512523750256,0.2810722235772998,1.161764015481469,1.161764015481469,1.161764015481469,1,baaf4ff8cd20c80a8cd91e81489d07ecc5a2dea83a39ee8c20d60c343c6f1991,0,1,0.6666666666666666,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1873.6637909896672,deepseek-v4-flash,350,72,422,1,True
458,56,71,72,0.91125,0.93,2.6536983409178445,0.21403878157723136,0.5012516702734788,3.3689887927685547,3.3689887927685547,3.3689887927685547,1,bb4abc8182674850b32265468f860596eab9ccec9aec3c0ea7cfc0d0a699413f,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1295.131582999602,deepseek-v4-flash,348,63,411,1,True
459,16,70,71,0.8987499999999999,0.9112499999999999,0.5555555555555556,0.21402512523750256,0.2810722235772998,1.0506529043703579,1.050652904370358,1.0506529043703579,1,d72c59f8d2b883911b080d0a71484fadec3c3fb8799677072cdf1d113ea58a0f,1,1,0.5555555555555556,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1642.0412919833325,deepseek-v4-flash,347,72,419,1,True
460,15,70,71,0.89875,0.91125,1.1111111111111112,0.21402512523750256,0.2810722235773002,1.6062084599259139,1.606208459925914,1.6062084599259139,1,d7aa062d174744540c8e3fb63a7f5fb326de07e043cb44b452077409195ef307,0,1,0.014285714285714285,0.0125,"Prompt length 68 chars, negative prompt 26 chars, steps 30, TXT_2_IMG task may cause high compute load.",deepseek-chat,1423.784832993988,deepseek-v4-flash,347,84,431,1,True
461,40,71,72,0.91125,0.93,2.7,0.21403878157723136,0.5012516702734788,3.4152904518507103,3.41529045185071,3.4152904518507103,1,a158dbb04fc890cd2b873211228d383a05986f3a0dd47d3e9e066ce0987b66ab,1,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1906.97499999078,deepseek-v4-flash,340,62,402,1,True
462,11,71,72,0.91125,0.93375,2.5,0.21403878157723136,0.6145289679176082,3.3285677494948396,3.3285677494948396,3.3285677494948396,1,1cddfa175dbc8729dcab3c49ffdb0c46321843f08668bc5109eb1457f1bd35d9,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1330.6503749918193,deepseek-v4-flash,342,63,405,1,True
463,63,71,72,0.91125,0.9275,1.3333333333333333,0.21403878157723136,0.42829066517569014,1.9756627800862547,1.975662780086255,1.9756627800862547,1,ceaf22b1ff6ba3edca6a481302bce566fd070cec6366ba136698eb67c5ec6344,0,1,0.0,0.0,,deepseek-chat,1889.4427080522291,deepseek-v4-flash,346,49,395,1,True
464,33,70,71,0.8987499999999999,0.9112499999999999,1.4444444444444444,0.21402512523750256,0.2810722235772998,1.9395417932592467,1.9395417932592467,1.9395417932592467,1,66466057198f5d57cc4aec8410fa7f70e97abafad7025e8d87719d82c937f9c1,0,1,0.014285714285714285,0.0125,TXT_2_IMG task with 30 steps and 66 chars prompt may cause high compute load; consider offloading.,deepseek-chat,1539.0402500052005,deepseek-v4-flash,350,82,432,1,True
465,54,71,72,0.91125,0.93,2.6536983409178445,0.21403878157723136,0.5012516702734788,3.3689887927685547,3.3689887927685547,3.3689887927685547,1,b5a56c0c22f3910a1e662a8b7206e1b83775d90a6e30b06fba77b69c5f9f0c2b,0,1,0.0,0.0,High congestion may cause delays.,deepseek-chat,2037.626041972544,deepseek-v4-flash,345,56,401,1,True
466,35,70,71,0.8987499999999999,0.9112499999999999,1.1111111111111112,0.21402512523750256,0.2810722235772998,1.6062084599259134,1.6062084599259137,1.6062084599259134,1,95c1cc690c7084006dbc32c097940b2cb250cfc303f156fcf97a21b1bf2b2a20,1,1,0.014285714285714285,0.0125,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1076.6366660245694,deepseek-v4-flash,350,69,419,1,True
467,43,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,ef25c81e57b9c1049f12a343b5a4cd0c0fc212b9ee0206b528647561a57e0ebc,1,1,0.9444444444444444,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,2778.4402500255965,deepseek-v4-flash,347,73,420,1,True
468,2,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,c267f4105bc3dfe7c2b2656b5effb7db8812665be16a722e7273709b9bfef5a2,1,1,0.9444444444444444,0.2810722235772998,High congestion: offloading may increase latency.,deepseek-chat,1664.792124996893,deepseek-v4-flash,346,69,415,1,True
469,54,71,72,0.91125,0.93,2.6536983409178445,0.21403878157723136,0.5012516702734788,3.3689887927685547,3.3689887927685547,3.3689887927685547,1,b5a56c0c22f3910a1e662a8b7206e1b83775d90a6e30b06fba77b69c5f9f0c2b,1,1,0.0,0.0,High congestion may cause delays.,deepseek-chat,2037.626041972544,deepseek-v4-flash,345,56,401,1,True
470,72,70,71,0.8987499999999999,0.9112499999999999,0.5555555555555556,0.21402512523750256,0.2810722235772998,1.0506529043703579,1.050652904370358,1.0506529043703579,1,e13375e11c8855fc8ae3586ecc388870c834c71db01f25709b8f635b9bfc3b76,0,1,0.5555555555555556,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1377.1927500492893,deepseek-v4-flash,347,72,419,1,True
471,14,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,136932fb827be45fa4cb17b413234f0c9e8c9087a1e41ea4ef0a28e51bb94730,0,1,0.9444444444444444,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1657.989249972161,deepseek-v4-flash,347,73,420,1,True
472,8,70,71,0.8987499999999999,0.9112499999999999,1.2222222222222223,0.21402512523750256,0.2810722235772998,1.7173195710370246,1.7173195710370246,1.7173195710370246,1,f8800a8a3e16b1ac46569c2d5c4ed3f8b8aa1c2bc2b60dc2ee169eec6cfc6173,0,1,0.014285714285714285,0.0125,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1383.958625025116,deepseek-v4-flash,347,69,416,1,True
473,61,71,72,0.91125,0.9275,2.1666666666666665,0.21403878157723136,0.42829066517569014,2.808996113419588,2.808996113419588,2.808996113419588,1,a2c43e88f5ea5fa8dc00822a07739c7980534fb8d0f04d4fa341361544af9af9,0,1,0.0,0.0,High congestion may cause delay.,deepseek-chat,1203.5659170360304,deepseek-v4-flash,346,55,401,1,True
474,28,70,71,0.8987499999999999,0.9112499999999999,1.3888888888888888,0.21402512523750256,0.2810722235772998,1.8839862377036911,1.8839862377036911,1.8839862377036911,1,86967cd389e2d7fdd1183793ffdf2d7537591a965a72bd907907f259bccb9d4b,0,1,0.0,0.0,,deepseek-chat,1107.7900829841383,deepseek-v4-flash,350,50,400,1,True
475,50,70,71,0.8987499999999999,0.9112499999999999,1.2777777777777777,0.21402512523750256,0.2810722235772998,1.77287512659258,1.7728751265925802,1.77287512659258,1,bc119ab10951bc9df88dd90d0ebc06969da126fe8d5b9d5867c071c7b5ec1385,0,1,0.0,0.0,High congestion may cause delay,deepseek-chat,1620.0296249589883,deepseek-v4-flash,352,56,408,1,True
